Tweet,Num_Favorites,Num_Retweets,Num_Followers,Created_At,id
"Let's not over-complicate this. 

Several Republican Senators are holding up the bipartisan Coronavirus emergency bill because they think the bill is too good for laid off Americans.",41202,15034,906503,2020-03-25 18:53:07,1242887251492843526
"Someone ask @JoeBiden how a bill that imposes billions in taxes &amp; regulations on small biz &amp; workers would do anything to help small biz &amp; workers hurt by Corona?

Joe isn’t looking out for workers or small biz, he’s looking out for the leftwing special interests that own him!!!",32019,9373,4697940,2020-03-25 19:08:10,1242891039335231488
This cheered me up https://t.co/n9e01ALjcR,658183,115987,28003,2020-03-25 19:11:46,1242891944826753028
"The Four Seasons Hotel on 57th Street will provide FREE lodging to doctors, nurses &amp; medical personnel currently working to respond to the #COVID19 pandemic.

Thank you @FourSeasons. 

The first of many hotels we hope will make their rooms available.",143887,25416,1458230,2020-03-25 19:28:23,1242896128057782275
"Unless Republican Senators drop their objections to the coronavirus legislation, I am prepared to put a hold on this bill until stronger conditions are imposed on the $500 billion corporate welfare fund. https://t.co/7X0o9C4BoO",44919,9889,9464065,2020-03-25 19:29:46,1242896476872806402
"WOW: NY Gov Cuomo updated an executive order Monday to block pharmacists from filling prescriptions for the drug hydroxychloroquine for any uses not approved by the FDA.

That means this NY doctor who successfully treated 350 patients w/ COVID19 can no longer prescribe the drug. https://t.co/74gHjPo3wy",11198,10921,226157,2020-03-25 19:34:01,1242897547171004417
I don’t understand why someone would be wearing jeans inside their home all day. Why would someone do that.,282111,44033,3001887,2020-03-25 19:58:02,1242903587962769408
The LameStream Media is the dominant force in trying to get me to keep our Country closed as long as possible in the hope that it will be detrimental to my election success. The real people want to get back to work ASAP.  We will be stronger than ever before!,228436,49248,75463735,2020-03-25 20:04:56,1242905328209080331
"I need us all to take this in:  the state of Ohio has stopped reporting unemployment claims at Trump’s request.  

Trump is hiding the size of the outbreak by making testing inaccessible.  Trump is hiding unemployment data to try to prop up the stock market.",34972,17604,420947,2020-03-25 21:11:46,1242922146441187328
"NBC and CNN producers say they're through airing Trump's virus pressers. “We might take it from the top and then cut away after the first lie, and return when the lies stop.” https://t.co/kNhwJGhVe3",81615,21784,115604,2020-03-25 21:38:28,1242928863010848768
"....I have been packed all day with meetings, I have no time for stupidity. We’re working around the clock to KEEP AMERICA SAFE!",188260,36298,75463735,2020-03-25 21:41:27,1242929614344859649
"I return to Twitter after 24 hours, and a Bronx bartender is now in charge of Congress.  #DemocratsLiePeopleDie #AOC https://t.co/JWbH9CasRc",55017,17276,2309133,2020-03-25 23:09:01,1242951651876462593
"This photo was taken by an ER nurse in Morristown, NJ and I just can’t. https://t.co/vYjCtlsYji",589908,112824,138819,2020-03-25 23:12:10,1242952446877544456
The Trump campaign just released a cease and desist letter demanding that TV stations immediately pull this @prioritiesUSA ad.  So obv share it everywhere!   https://t.co/T75mxE0rcJ,77472,65769,420947,2020-03-25 23:41:44,1242959885823770624
Here’s a useful overview of the likely scenarios that the world will be facing in the coming months while managing this pandemic. So much depends on our ability to make good decisions going forward along with our ability to remain resilient. https://t.co/uYpP1KfOUs,216935,65336,114869839,2020-03-26 00:00:33,1242964620870070272
The trump campaign sent a cease and desist letter to Priorities USA for this ad. So I’m retweeting it. https://t.co/0Q1QO9TeQT,43788,34048,371109,2020-03-26 00:00:46,1242964674238390273
"BREAKING: Not only did the Trump team take part in a tabletop exercise on a pandemic before taking office, they were also given a detailed playbook for how to respond. They ignored it. https://t.co/cqa59HdTJr",29153,17110,60870,2020-03-26 00:02:57,1242965225462288389
"In times of crisis, American presidents have always stepped up to meet the moment. But all we've gotten from Donald Trump are lies, excuses, and scapegoats.

Trump has failed our country at a time when we need him most. https://t.co/d2vxUHGiH0",55543,22881,4647859,2020-03-26 00:12:00,1242967501442412544
"I just don’t understand how it’s reasonable to expect what could be millions of people and small businesses, who suddenly had their incomes cut off, to pay rent, mortgages, &amp; major bills on Apr 1st without any payment moratoriums or immediate relief.",148890,30081,6662019,2020-03-26 00:15:24,1242968359374856200
Warning to all who care about voter fraud: This Pelosi voting provision MUST NOT be allowed in the final relief package! https://t.co/9uUDMyC6tq,37032,20365,3221370,2020-03-26 00:23:58,1242970512491495426
"The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely as humanly possible.
https://t.co/2fQdRmWpOS",111018,78082,132158,2020-03-26 00:40:25,1242974655293435907
George Bush hesitated for 7 minutes on 9/11. It was his 1st year in office &amp; he was with children. Donald Trump did nothing for 7 weeks when he was informed about Covid19. It was his 4th year in office &amp; he was with experts. Trump chose to ignore the threat. That’s unforgivable.,207578,48260,166515,2020-03-26 00:42:47,1242975247932035078
"The Trump campaign seriously just issued a cease and desist for this ad so I'm doing my part and sharing it as widely as humanly possible.
https://t.co/2Tbu6MFqtp",69690,56078,262691,2020-03-26 00:48:14,1242976621247766540
Why can I defeat Matt Gaetz in November? I have 26 years of active duty Naval experience and I know the benefits of leadership in the midst of chaos. Matt's never served anyone but himself and Trump. #ForwardWithHonor,59357,14562,176311,2020-03-26 00:54:07,1242978100859883522
C A L M is out Friday at midnight local.We invite everyone to come together to listen to the album in its entirety. It’ll be like we’re all in the same room listening together.Follow our 3 step ritual to create the perfect environment for C A L M. Join us tomorrow at midnight EST https://t.co/5ITxGWHVy3,53578,15428,12635376,2020-03-26 01:30:26,1242987239954661378
".@BernieSanders ON FIRE on the Senate floor: ""And now I find that some of my Republican colleagues are very distressed they're very upset that somebody is making $10-$12 bucks an hour might end up with a paycheck for four months more than they received last week... https://t.co/WIMD7Lzp69",55164,17991,229327,2020-03-26 01:38:18,1242989219598884865
"Obama left Trump a plan to follow. 

But the plan was hidden where Trump could never find it.

In a book. 

https://t.co/NjfngYBei6",29370,9869,850784,2020-03-26 01:55:08,1242993455154040832
if you put on jeans at any point in the last 14 days you are the Chief of Police,170218,19085,105142,2020-03-26 02:12:05,1242997722254176257
"Why in the world would we set aside $350,000,000 for ""Migration and Refugee Assistance"" before we restore the economic condition of every American in our country?

Democrats are doing everything they can to socially engineer our country during this crisis. https://t.co/qqj0iumzb7",26397,10910,686731,2020-03-26 02:31:36,1243002635986313216
energy is my first language. i understand it better than i do words.,84858,37939,993738,2020-03-26 03:07:55,1243011773675913216
I will be donating Rs.50 Lakhs each to both AP and Telangana CM relief funds to fight against Corona pandemic.,161287,34077,3932733,2020-03-26 03:12:51,1243013014762094592
This is the mayor in Walton Kentucky and I think we should put him in charge of everything https://t.co/2TQn5649xQ,68799,15615,72533,2020-03-26 03:18:07,1243014340158111747
"This is Kious Kelly, he was an assistant nursing manager at Mount Sinai West in New York. 

His colleagues tell me he was caring for COVID19 patients. 

Hospital confirms he died:  ""Today, we lost another hero - a compassionate colleague, friend and selfless caregiver.” https://t.co/FRGVZSTRDz",42679,16372,6592,2020-03-26 03:19:32,1243014695390515207
"[기사] #BTS, Billie Eilish to join James Corden for quarantine edition of 'Late Late Show' https://t.co/dbj1hyTUMV",245590,55804,13232940,2020-03-26 03:30:11,1243017376985010177
Instagram vs. Reality https://t.co/OjqkepRWRl,195284,77314,476576,2020-03-26 04:05:02,1243026147438407680
"You get $1200, Congress gets $25,000,000. Enjoy those checks!",36502,14817,280189,2020-03-26 05:14:08,1243043536276090882
omg our favourite family have returned to bbc world news https://t.co/lP7vIqD37V,129831,39162,36503,2020-03-26 08:28:01,1243092328446902277
"The Govt announcement today of a financial assistance package, is the first step in the right direction. India owes a debt to its farmers, daily wage earners, labourers, women &amp; the elderly who are bearing the brunt of the ongoing lockdown.

#Corona",82264,13975,12706042,2020-03-26 09:34:16,1243109003325915137
Keep praying.,43564,18072,644970,2020-03-26 10:31:20,1243123362555019264
"If it’s yours, it will find you.",166492,75134,111249,2020-03-26 10:38:34,1243125183449157632
"Spain bought 640,000 testing kits from China. They don’t work 
https://t.co/Q2wrgsapDn",24675,19009,29491,2020-03-26 11:13:43,1243134029928554496
"Even though we’re apart, we can come together. #OpeningDayAtHome https://t.co/1x9VCifRje",40942,13468,8595406,2020-03-26 12:30:00,1243153225575829505
Trump is trying to stop this ad from airing so let’s make it viral https://t.co/SGyWI8tDV8,19082,16664,606367,2020-03-26 12:31:56,1243153710861168645
"NBC, CNN and others say they will likely stop broadcasting @realDonaldTrump virus briefings. This is truly sick in the time of national emergency and once again tells you everything you need to know about the #MSM. #JournalismIsDead",83434,27020,3306335,2020-03-26 12:39:18,1243155567146926083
"Reminder, we have very high unemployment numbers because we have to do radical social distancing. We have to do social distancing because we do not have enough tests to know where the virus is.  We do not have enough tests because the Trump Admin bungled the tests.",42830,13308,239325,2020-03-26 12:52:12,1243158812586016770
"I’ve worked on 3 presidential campaigns and have a decent sense of where the line is - there is no case for taking this down - it’s literally Trumps own words - in fact, you could cut a NEW one after each WH briefing with Trumps disinformation and defiance of science https://t.co/jwol00WfKS",46859,13796,736397,2020-03-26 12:58:22,1243160363954208769
"Experience authentic #BTS moments with #GalaxyS20Series and BTS. 
This is the phone that will change photography.

Learn more: https://t.co/OBFx0ugEXX 

#Samsung #SamsungGalaxy #Galaxy #GalaxyS20 #BestOfMe https://t.co/6VUMFOLszH",53184,20571,12095225,2020-03-26 13:00:00,1243160774878650368
"The Left:  “We have to shut down the economy for months, no matter how much it costs or what it does to Americans.”

Also the Left:  “Wow!  Those jobless claim numbers are really high!”",40927,11942,3221370,2020-03-26 13:09:13,1243163097176604672
😂 when quarantine is over! https://t.co/oTfaHz7XvM,44327,17781,458520,2020-03-26 13:23:59,1243166813539766272
Restarting our economy will require one thing above all else – testing. Testing to show who's currently infected. Testing to show who's had the virus and is immune. Social distancing won't end because it's Easter. It'll end when we have sufficient testing. Here’s how we do it.,112444,24780,5781848,2020-03-26 13:28:01,1243167825138798594
BREAK MY HEART VIDEO IS YOURZ TO KEEP 💔 Thank you to everyone that made this possible and worked so so hard during the crazy -8 degrees weather 🥶 while also holding my hand through the worst flu of my life. https://t.co/Ef2IZQZLRy https://t.co/cMRObp7WJ7,68624,15035,4344333,2020-03-26 13:35:40,1243169749988671489
I wish more of this $2 trillion went to people.,287735,31033,1381580,2020-03-26 13:51:08,1243173642885836803
"While most children are at home during this challenging time, they tend to be on social media throughout the day. Parents, please be sure to check on them regularly to be sure they’re practicing online safety.",122094,19961,13575782,2020-03-26 14:00:30,1243175999526838272
i have already watched this a million times https://t.co/LHZxfZdklT,314613,72462,39322,2020-03-26 14:19:36,1243180807029694465
Medicare for All means never losing your health insurance if you lose your job. That is what we must guarantee to the American people.,168744,28577,11601232,2020-03-26 14:23:29,1243181784134750211
"HAPPY BIRTHDAY LISA 🎉
✅ 2020.03.27

#BLACKPINK #블랙핑크 #LISA #리사 #HAPPYBIRTHDAY #20200327 #YG https://t.co/u0KrD83z5g",167584,88624,5813659,2020-03-26 15:00:02,1243190983887450112
"Brittany and I are committing $5,000,000 to the State of Louisiana in 2020. The priority now is helping our communities get through this tough time. 
After considerable research and conversations with local… https://t.co/Qmxzxses6X",179142,25554,3217766,2020-03-26 15:31:41,1243198949432975360
"One thing I’ve learned so far in quarantine is that my husband refuses to microwave anything for 45 seconds, he always does 44. When I asked him why, he said, “For Obama.”",573787,77909,28212,2020-03-26 15:38:23,1243200634137935872
"I’m going give $3,000 to someone random who retweets this tweet in the next 72 hours (must be following me so I can dm you. Will show proof, as always)",258928,615848,3078469,2020-03-26 15:44:11,1243202093143515138
"Testing. Masks. Ventilators.

It’s not a mystery – we need many more.

The President must invoke the Defense Production Act to immediately mass produce and coordinate distribution of these vital supplies. #FamiliesFirst",86230,21981,4275771,2020-03-26 15:46:13,1243202605364494342
cardi is our president now and honestly good https://t.co/m82hTecmQ0,149087,26660,77165,2020-03-26 15:46:41,1243202721404129281
"If Jeff Bezos gave all 3.3 million people who’ve just applied for unemployment $10,000 he would still have 80 billion dollars",290342,60499,19977,2020-03-26 15:47:22,1243202893957791747
"My performance video for Dance Again is out now. It feels a little strange releasing something so lighthearted in the middle of such a heavy time for our world, but I also think it’s a good reminder that we will get through this together.💖https://t.co/LBoDIx3jcu https://t.co/muLSLcS2iA",78367,14990,60420144,2020-03-26 16:01:54,1243206554150555648
Where did we get $2 trillion? The American people are catching on.,264146,38277,1381580,2020-03-26 16:22:10,1243211651639390210
"To clarify, $1200 checks are ONLY going to some w/social sec numbers, NOT immigrants w/ tax IDs (ITINs).

Thanks to GOP, these checks will be cut off the backs of *taxpaying immigrants,* who get nothing. Many are essential workers who pay more taxes than Amazon.

Wall St gets $4T",179285,50569,6662020,2020-03-26 16:54:00,1243219664450314240
"Some 3,000 people died on 9/11. Don’t recall this logic being used. https://t.co/SwmCHVjnp4",98991,20090,1269176,2020-03-26 17:11:10,1243223984780476417
TOMORROW MY SOPHOMORE ALBUM FUTURE NOSTALGIA WILL BE YOURS!! THANK YOU FOR ALL THE LOVE AN SUPPORT 🔐🌕💛 https://t.co/INT76JEHNP,90755,12785,4344333,2020-03-26 17:30:32,1243228857257185280
"Before sending anyone back to their jobs, @realdonaldtrump, you should try doing yours. https://t.co/mQ6BgU2uqX",140119,34453,27189114,2020-03-26 18:14:54,1243240022142259200
"my boyfriend has been wearing sweats so much he has started calling normal pants... ""hard pants""",177698,11428,77165,2020-03-26 18:53:18,1243249685713870851
"A Saudi doctor returns home from the hospital, tells his son to keep his distance, then breaks down from the strain. https://t.co/0ER9rYktdT",300723,109299,98260,2020-03-26 19:51:27,1243264320110235649
"To all the doctors, nurses, carers, GPs, pharmacists, volunteers and other NHS staff working tirelessly to help those affected by #COVID19: thank you.

#ClapForOurCarers #ClapForNHS https://t.co/XnaUPJyDoX",167372,19749,1943662,2020-03-26 20:00:04,1243266490364813319
"Hearing an entire city clap for the NHS from my window was really something quite special 👏

#clapforourcarers https://t.co/tCGbZsTUbQ",40610,9144,4292,2020-03-26 20:03:41,1243267397454303239
"On behalf of the whole country, I want to thank all the incredible nurses, doctors, NHS support staff &amp; carers who are working flat out to fight coronavirus 👏 #ClapForOurCarers #ClapForNHS

To help them, and protect the NHS, we need everyone to stay at home #StayHomeSaveLives https://t.co/kpdQ5KHQiy",146075,22689,2000297,2020-03-26 20:19:32,1243271386845581325
That was emotional 💙,377381,45279,403957,2020-03-26 20:34:51,1243275241142566912
"To all the health care workers around the world.

A little message from us to you... ❤️ https://t.co/1EuwvAdSSa",92584,24318,14269669,2020-03-26 20:40:26,1243276648079855626
Republicans put more strings and means-testing on single parents and struggling mom + pops than they do on multibillion dollar corporations that don’t pay taxes.,107600,23393,6662020,2020-03-26 20:44:04,1243277560328392709
"We bailed out Wall Street in 2008
...nothing trickled down

We gave corporations a $2 trillion tax cut in 2017
...nothing trickled down

We just handed corporations a $500 billion blank check during a national emergency
...nothing will trickle down

We’ve seen this all before.",31408,11609,826133,2020-03-26 20:55:59,1243280561545678848
"This shows the location data of phones that were on a Florida beach during Spring Break. It then shows where those phones traveled.

First thing you should note is the importance of social distancing. The second is how much data your phone gives off. https://t.co/iokUX3qjeB",69564,40262,21562,2020-03-26 21:00:06,1243281598037913600
I can’t remember a time when it wasn’t March.,113260,17399,402917,2020-03-26 21:09:47,1243284035125694466
Government may be the only thing that can fail miserably and then get bigger as a result.,90108,13659,1381580,2020-03-26 21:13:01,1243284846337839109
DMX really just pulled up on Tory Lanez’s live 😂 https://t.co/lNSR8e3vig,32904,9295,2777421,2020-03-26 21:30:06,1243289147584008196
"So it’s official. We’re number one in the world for coronavirus cases, even surpassing China which has more than 4 times as many people as the United States. That’s because despite spending more money on healthcare than anyone else, we have one of the worst health systems around.",414833,107598,412519,2020-03-26 21:40:48,1243291839362297856
"I have, um, just learned that my husband ate the cinnamon roll while I was asleep and he gave Flame the packaging https://t.co/jfD59s0TH0",313753,38071,107288,2020-03-26 21:52:07,1243294688527945729
Hey @MTV i think it’s time to bring teen wolf back for new episodes. First Jersey shore family vacation. Now teen wolf high school reunion. I’m ready. And 28 so it’s an appropriate age,88918,21004,2319642,2020-03-26 22:08:51,1243298899546099712
Let’s listen to C A L M in its entirety together // midnight EST on Instagram Live // share your rituals #5SOSListeningRitual https://t.co/0zHktKIvU1,44235,9685,12635376,2020-03-26 22:14:56,1243300431096356869
"I was mildly sick for a few days w/ covid symptoms. Then my 29 yr old healthy boyfriend got really sick. 13 days later, after a relentless fever, awful nausea, pneumonia in both lungs + a reluctant trip to ER, he is finally turning a corner today. Some things I learned:",90350,22552,22892,2020-03-26 22:21:34,1243302098915201024
"Thank you to the American People for continuing to practice social distancing. 

By staying home, you are saving lives. https://t.co/tDYkxHiyOX",56402,12154,21114678,2020-03-26 22:57:10,1243311057625645058
"My partner, the doctor, rolling her eyes: tell them I don’t want their claps and cheers during a pandemic, I want them to stop voting like dummies for sociopaths who don’t want them to have decent healthcare systems at all in the first place",167478,45233,219064,2020-03-26 23:01:25,1243312125793181696
Our great Oil &amp; Gas industry is under under seige after having one of the best years in recorded history. It will get better than ever as soon as our Country starts up again. Vital that it does for our National Security!,152503,29192,75463765,2020-03-26 23:06:28,1243313399284498434
"One month ago today, Trump said ""when you have 15 people, and the 15 within a couple of days is going to be down to close to zero, that’s a pretty good job we’ve done.""

As of today, the US, with 81,782 confirmed cases, has more total cases than any country in the world.",151195,46252,2364271,2020-03-26 23:11:19,1243314620737236992
"[Notice] #BTS MAP OF THE SOUL TOUR NOTICE- NORTH AMERICA 
https://t.co/K7NmTMSSkr",231394,45828,19491583,2020-03-27 00:00:13,1243326925138870272
"The cruise industry registers as foreign companies to avoid paying US taxes. Now they want US bailout money.

Now the same Republicans who say immigrants who pay US taxes shouldn’t get help are bending over backwards to give 🤑 to foreign companies who DON’T pay taxes.

Insane. https://t.co/inpD0wYWNU",124897,38282,6662018,2020-03-27 00:13:09,1243330180736782338
"New York City EMS received 6,406 medical 911 calls yesterday. It was the highest volume ever recorded in the city, surpassing the record that had been set on Sept. 11, 2001.",39357,16668,54577,2020-03-27 01:46:25,1243353649570603008
"Trump: ""I don't believe you need 40,000 or 30,000 ventilators. You know, you go into major hospitals sometimes and they'll have two ventilators. Now all of a sudden they're saying, 'Can we order 30,000 ventilators?'""",39734,11423,292489,2020-03-27 01:55:44,1243355995939565570
"Hi, my name is Gretchen Whitmer, and that governor is me 👋

I've asked repeatedly and respectfully for help. We need it. No more political attacks, just PPEs, ventilators, N95 masks, test kits. You said you stand with Michigan — prove it. https://t.co/FtWlTLZdqW",228469,59318,191349,2020-03-27 02:19:58,1243362096118521856
"You won’t work there for long, @senatemajldr. 
Signed, the female majority in America. https://t.co/q1HfKWi2gO",55623,14270,404332,2020-03-27 02:42:37,1243367795271720961
"I don’t necessarily trust my Alexa to not eavesdrop on me and sell my secrets to advertisers, but I think I just found what I’m gonna be doing for the next few weeks: https://t.co/PEOCCRNdnd",74475,10748,8355607,2020-03-27 03:20:30,1243377326890430464
What I really want I haven’t received maybe because I don’t need it,81972,33843,2356417,2020-03-27 03:41:05,1243382509670260740
"C A L M is finally out! We’re sharing the most honest versions of ourselves with you. We hope you love... hurt... and feel with the album while you listen. As we did, creating it. https://t.co/WjU4kK8TGJ https://t.co/qASTyqzrQl",50797,19523,12635376,2020-03-27 04:01:17,1243387589438001153
Imagine the wealth of information that would be available to the American public if we had an actual press corp. https://t.co/7FeeGaS4PC,56853,20975,2309133,2020-03-27 04:04:12,1243388325613862912
PARTYMOBILE out now https://t.co/y1X0F05nih https://t.co/YaBfoQJsMo,48621,21337,1505904,2020-03-27 04:05:30,1243388651288924163
"Put everything into this album I’m so happy it’s out I could cry(i am)
Hope you enjoy it ❤️🥺
 https://t.co/3W0p0Otvhu https://t.co/PHIKJ2e84g",59094,16399,10457757,2020-03-27 04:12:19,1243390367933722624
Believe it!! @partynextdoor album live!!! https://t.co/gelGmmEZFy https://t.co/eNeI6PluOZ,267874,73746,95842298,2020-03-27 04:20:48,1243392503069306880
Just finished a very good conversation with President Xi of China. Discussed in great detail the CoronaVirus that is ravaging large parts of our Planet. China has been through much &amp; has developed a strong understanding of the Virus. We are working closely together. Much respect!,334655,51288,75463764,2020-03-27 05:19:02,1243407157321560071
"Today @RBI has taken giant steps to safeguard our economy from the impact of the Coronavirus. The announcements will improve liquidity, reduce cost of funds, help middle class and businesses. 
https://t.co/pgYOUBQtNl",80979,13072,54475112,2020-03-27 06:46:31,1243429174603202562
"Thank you to all friends old and new, to love, happiness and keeping an open heart. WELCOME TO #FutureNostalgia  🔐🌕💛 out now on all streaming services!!!!!!

https://t.co/4n2EIZS1w2 https://t.co/hU03F7owZR",52856,11194,4344333,2020-03-27 08:53:40,1243461173686796288
"The President of Nigeria Muhammadu Buhari still doesn’t  know the name of the virus killing 24,000+ at such a rapid rate. Addressing the nation about it for the first time, he pronounced the virus as 'CIVIK 1-9'.

His friend, Imran Khan, thinks Japan and Germany share a border.",36150,16561,817413,2020-03-27 08:57:45,1243462201475616768
"As promised, I give you @AlwaysRamCharan! 
Happy birthday brother! Will cherish our bond forever.

#BheemforRamaraju https://t.co/nCiO2YLgs2",66844,18170,3673144,2020-03-27 10:30:22,1243485506932858881
"If there is anyone who can describe my Ramaraju @AlwaysRamCharan in the best way, it can only be my Bheem @tarak9999.. 
Here it is... Introducing Ramaraju to you... 
https://t.co/brwp5H8EyM 

@ajaydevgn @aliaa08 @oliviamorris891 @rrrmovie @dvvmovies

#BheemforRamaraju #RRRMovie",40118,10013,4854552,2020-03-27 10:30:47,1243485613120032769
"I spoke with @elonmusk late last night. He’s donating hundreds of ventilators to New York City and State, including our public hospitals. We’re deeply grateful. We need every ventilator we can get our hands on these next few weeks to save lives.",66034,5895,1427310,2020-03-27 11:02:07,1243493495714840576
"Let us #PrayTogether for the many people who are concerned for others - families that don't have enough to eat, elderly people who are alone, the sick in hospital - and who pray and seek to help them. We thank the Lord for stirring these sentiments in the hearts of the faithful.",44458,10586,18242232,2020-03-27 11:10:11,1243495526609321984
"Over the last 24 hours I have developed mild symptoms and tested positive for coronavirus.

I am now self-isolating, but I will continue to lead the government’s response via video-conference as we fight this virus.

Together we will beat this. #StayHomeSaveLives https://t.co/9Te6aFP0Ri",385405,134104,2000297,2020-03-27 11:15:28,1243496858095411200
"Looks like a third rate Grandstander named @RepThomasMassie, a Congressman from, unfortunately, a truly GREAT State, Kentucky, wants to vote against the new Save Our Workers Bill in Congress. He just wants the publicity. He can’t stop it, only delay, which is both dangerous......",77726,19271,75463770,2020-03-27 13:44:49,1243534441772974081
"New to my feed? 💵 You are now a Teammate. Congrats!

1) We give my money away here, and help you guys find people in need. 

2) Who is going to win this $3,000? 

3) @JeffreeStar and I gave $30,000 to the winner, did you see the video?

Good luck with the $3k! 
48 hours to go! https://t.co/ST9koDpqyY",57872,22191,3078474,2020-03-27 13:49:54,1243535720309981186
this pic makes me happy https://t.co/cs7s57Alpt,813346,93187,32259949,2020-03-27 14:06:52,1243539991759851520
BREAKING: Jared Kushner’s shadow coronavirus task force appears to be violating multiple laws by using private email accounts with no assurance their communications are being preserved and by meeting in secret https://t.co/DYzSEQ4nvv,23697,15546,325556,2020-03-27 14:26:43,1243544985309413378
"Thank you Byron. Many polls are much better than this. If it is the Fake News @washingtonpost, add 10 points! https://t.co/H5kBKNukT5",41722,10665,75463770,2020-03-27 14:29:04,1243545579063595008
"Rep. @AOC: ""What did the Senate majority fight for? One of the largest corporate bailouts with as few strings as possible in American history. Shameful!"" https://t.co/oLJJu6wUlG",89010,22570,3647796,2020-03-27 14:43:06,1243549110180941824
"HAPPY BIRTHDAY JACKSON

#BlessedToHaveJackson https://t.co/OVgQhYYlzQ",154817,80436,7725721,2020-03-27 15:00:01,1243553367252746243
"I've been debating about whether to 'go public' on having coronavirus - which I kind of did inadvertently this morning. So, now I may as well share my experience(s) with you in order to help those who are worried about it or who are thinking they might have it. Here goes... 1/",66340,31051,37520,2020-03-27 15:03:54,1243554346396246018
"As usual with “this” General Motors, things just never seem to work out. They said they were going to give us 40,000 much needed Ventilators, “very quickly”. Now they are saying it will only be 6000, in late April, and they want top dollar. Always a mess with Mary B. Invoke “P”.",101180,25151,75463770,2020-03-27 15:16:07,1243557418556162050
"General Motors MUST immediately open their stupidly abandoned Lordstown plant in Ohio, or some other plant, and START MAKING VENTILATORS, NOW!!!!!!  FORD, GET GOING ON VENTILATORS, FAST!!!!!!  @GeneralMotors  @Ford",132581,31793,75463770,2020-03-27 15:23:53,1243559373395410957
Invoke “P” means Defense Production Act!,83716,16118,75463770,2020-03-27 15:29:32,1243560795415470080
We have just purchased many Ventilators from some wonderful companies. Names and numbers will be announced later today!,136828,23777,75463770,2020-03-27 15:31:33,1243561301768581120
"Will someone please explain to the Fake News New York Times (ALL THE NEWS THAT’S NOT FIT TO PRINT) that the Democrats make it almost impossible for us to fill positions within government. They “maximum” delay even the best candidates, including Judges, leaving little time!",97223,24980,75463770,2020-03-27 15:45:21,1243564774182567936
Boredom bringing out people true colors ....,57276,23367,9540417,2020-03-27 15:48:06,1243565466024583170
Thousand of Federal Government (delivered) Ventilators found in New York storage. N.Y. must distribute NOW!,143771,40909,75463770,2020-03-27 15:50:15,1243566007605755904
The seemingly miles of beds being set up at Javits. It is absolutely unreal to see what the National Guard &amp; first responders have put together here in just days. https://t.co/dD0AQg4PO4,54543,13544,23091,2020-03-27 17:29:54,1243591088411160576
"I’ve never been accused of being a bot so much in my entire life.
⠀
+1 (213) 267-7391 https://t.co/5uvhyGCS0D",96352,10308,1190384,2020-03-27 17:31:23,1243591461108514822
"Huge thanks to @Apple! Together with the White House, @CDCgov &amp; @fema, Apple launched a COVID19 screening tool that guides users through questions about symptoms and exposure, using CDC guidance to help determine steps they should take, including testing.

https://t.co/CN7gO3svKG",31641,9822,21114678,2020-03-27 17:34:22,1243592209418592258
"During this crisis, our grocery store clerks, delivery drivers, transit and utility workers—along with so many others—have been selflessly getting up every day to make sure we have the things we need. And for that, we say thank you.
https://t.co/Fq5qIRXt03",275818,47859,114869837,2020-03-27 17:43:32,1243594515677622274
How long y’all think we gon be.... https://t.co/Du4GpCeW6r,41083,11050,212260,2020-03-27 17:51:58,1243596639073427458
"My mom works an hourly job.

This is personal to me. https://t.co/QLaR0jIjqK",201151,35388,6662018,2020-03-27 17:52:41,1243596819436834818
"He did promise ""America First."" https://t.co/bzks3hqCUE",160606,33784,27189113,2020-03-27 17:53:24,1243597001754894337
I miss the Premier League 😔,70632,12662,366188,2020-03-27 17:59:14,1243598466812690443
Ppl born in 2000 are now 36......let that sink in,336562,40302,36045,2020-03-27 18:08:59,1243600921449254912
"The fact that we are the only major country not to guarantee paid leave, and millions of workers cannot take paid sick days, is a public health emergency.",66815,12399,11601233,2020-03-27 18:27:04,1243605470977429511
"BOOM: Over 50,000 tweets have gone out with the #MasksNow hashtag since we started the campaign this morning. And it’s been tending since 9am. Let’s keep it going!",9731,6142,606367,2020-03-27 18:28:13,1243605761223266305
"When it comes to spotting symptoms, do you know how to tell the new coronavirus (also known as COVID-19) from seasonal allergies, a cold or the flu? This chart breaks down what we know so far: https://t.co/hcLjfbgACa https://t.co/IaAFLdfIbA",32276,20053,3144002,2020-03-27 18:30:02,1243606217567744000
"A Saudi nurse falls to the ground in tears after he is forced to refuse giving his son a hug following his shift, as to try and protect his family from the novel coronavirus. https://t.co/vcKNEgTAxi https://t.co/btVIj1Oabt",24418,7935,15241197,2020-03-27 18:34:27,1243607331981742082
"When this pandemic is over the same Republicans in Congress who demanded billions in handouts for corporations will demand billions in cuts to Social Security, Medicare, and Medicaid to pay for it. 

Mark my words.",28531,9862,826133,2020-03-27 18:34:55,1243607448558211072
"Did you know:

3 days before he left office, Barack Obama appointed Susan Rice &amp; Valerie Jarrett to the Kennedy Center's board of trustees

The Stimulus package that just passed gave $25 million to the Kennedy Center

Curiously the web page listing their board has crashed

🤔",42456,22291,1739615,2020-03-27 18:38:49,1243608431300202496
